timeuseastern,speed,acceleration,temperature,humidity,roadGrade,FuelRate
2020-04-23 10:02:23.000,0.0,0.0,55.94,86.0,-0.0028505439232688,1.242
2020-04-23 10:02:24.000,0.0,0.0,55.94,86.0,-0.0033256345771469,1.255
2020-04-23 10:02:25.000,0.0,0.0,55.94,86.0,-0.0038007252310251,1.651
2020-04-23 10:02:26.000,0.0,0.0,55.94,86.0,-0.0042758158849032,1.242
2020-04-23 10:02:27.000,4.8441134,1.3455870555555554,55.94,86.0,-0.0047509065387814,2.166
2020-04-23 10:02:28.000,11.85922646,1.9486425166666668,55.94,86.0,-0.0052259971926595,6.301
2020-04-23 10:02:29.000,16.515047080000002,1.2932835055555572,55.94,86.0,-0.0057010878465377,7.291
2020-04-23 10:02:30.000,20.1087033,0.9982378388888868,55.94,86.0,-0.0061761785004158,7.252
2020-04-23 10:02:31.000,21.57803072,0.408146505555556,55.94,86.0,0.0216898361628341,2.827
2020-04-23 10:02:32.000,21.2030545,-0.1041600611111102,55.94,86.0,0.0,0.0
2020-04-23 10:02:33.000,19.46818598,-0.4819079222222235,55.94,86.0,0.0016087238562803,0.0
2020-04-23 10:02:34.000,15.8278589,-1.0112019666666656,55.94,86.0,8.477107745668819e-05,0.251
2020-04-23 10:02:35.000,11.96866158,-1.0719992555555558,55.94,86.0,0.0039669011018936,0.449
2020-04-23 10:02:36.000,7.1100641200000005,-1.3496104055555556,55.94,86.0,0.0,0.555
2020-04-23 10:02:37.000,6.29734742,-0.2257546388888893,55.94,86.0,0.0,0.898
2020-04-23 10:02:38.000,5.03079684,-0.3518196055555553,55.94,86.0,0.0,1.453
2020-04-23 10:02:39.000,2.31262158,-0.7550486833333334,55.94,86.0,-0.0199038636878876,1.532
2020-04-23 10:02:40.000,0.0,-0.6423948833333333,55.94,86.0,-0.0398077273757753,1.81
2020-04-23 10:02:41.000,0.0,0.0,55.94,86.0,-0.0367455945007156,1.876
2020-04-23 10:02:42.000,0.0,0.0,55.94,86.0,-0.033683461625656,1.915
2020-04-23 10:02:43.000,0.0,0.0,55.94,86.0,-0.0306213287505963,1.836
2020-04-23 10:02:44.000,0.0,0.0,55.94,86.0,-0.0275591958755367,1.387
2020-04-23 10:02:45.000,0.0,0.0,55.94,86.0,-0.0244970630004771,1.004
2020-04-23 10:02:46.000,0.0,0.0,55.94,86.0,-0.0214349301254174,1.268
2020-04-23 10:02:47.000,0.0,0.0,55.94,86.0,-0.0183727972503578,1.242
2020-04-23 10:02:48.000,0.0,0.0,55.94,86.0,-0.0153106643752981,1.268
2020-04-23 10:02:49.000,0.0,0.0,55.94,86.0,-0.0122485315002385,1.07
2020-04-23 10:02:50.000,2.6715044,0.7420845555555555,55.94,86.0,-0.0091863986251789,1.889
2020-04-23 10:02:51.000,5.43795986,0.7684598499999999,55.94,86.0,-0.0061242657501192,3.038
2020-04-23 10:02:52.000,6.89119388,0.4036761166666669,55.94,86.0,-0.0030621328750596,1.519
2020-04-23 10:02:53.000,6.10905464,-0.2172609000000001,55.94,86.0,0.0,1.453
2020-04-23 10:02:54.000,5.93685526,-0.0478331611111113,55.94,86.0,0.0070893941984719,1.625
2020-04-23 10:02:55.000,10.07768708,1.1502310611111106,55.94,86.0,0.0141787883969439,4.887
2020-04-23 10:02:56.000,14.81236536,1.3151884111111125,55.94,86.0,0.0070893941984719,7.529
2020-04-23 10:02:57.000,19.17206742,1.2110283499999994,55.94,86.0,0.0,8.255
2020-04-23 10:02:58.000,23.78121718,1.2803193777777775,55.94,86.0,0.0028186383254348,10.607
2020-04-23 10:02:59.000,28.890871680000004,1.4193484722222234,55.94,86.0,-0.0050361726470859,12.76
2020-04-23 10:03:00.000,32.342905980000005,0.958898416666667,55.94,86.0,-0.0019651477058692,8.414
2020-04-23 10:03:01.000,34.23388048,0.5252706944444441,55.94,86.0,0.0,6.248
2020-04-23 10:03:02.000,34.15663216,-0.0214578666666671,55.94,86.0,-0.0043554352069034,1.691
2020-04-23 10:03:03.000,33.5305989,-0.1738981277777771,55.94,86.0,0.0095800950690171,0.634
2020-04-23 10:03:04.000,28.57865972,-1.3755386611111131,55.94,86.0,-0.0015374390866008,0.634
2020-04-23 10:03:05.000,21.84357182,-1.870857749999999,55.94,86.0,0.0,0.0
2020-04-23 10:03:06.000,15.45288268,-1.7751914277777772,55.94,86.0,-0.0027293718120524,0.0
2020-04-23 10:03:07.000,9.42107636,-1.675501755555556,55.94,86.0,0.0,0.687
2020-04-23 10:03:08.000,3.3586925800000005,-1.6839954944444444,55.94,86.0,0.0,0.674
2020-04-23 10:03:09.000,0.90605842,-0.6812872666666667,55.94,86.0,-0.0006203701580019,1.176
2020-04-23 10:03:10.000,0.07885766,-0.2297779888888888,55.94,86.0,0.0,1.757
2020-04-23 10:03:11.000,0.0,-0.0219049055555555,55.94,86.0,0.0,1.796
2020-04-23 10:03:12.000,0.0,0.0,55.94,86.0,0.0,1.823
2020-04-23 10:03:13.000,0.0,0.0,55.94,86.0,0.0,1.374
2020-04-23 10:03:14.000,0.0,0.0,55.94,86.0,0.0,1.836
2020-04-23 10:03:15.000,0.0,0.0,55.94,86.0,0.0,1.36
2020-04-23 10:03:16.000,0.0,0.0,55.94,86.0,0.0,1.717
2020-04-23 10:03:17.000,0.0,0.0,55.94,86.0,0.0,1.268
2020-04-23 10:03:18.000,0.0,0.0,55.94,86.0,0.0,1.691
2020-04-23 10:03:19.000,0.0,0.0,55.94,86.0,0.0,1.255
2020-04-23 10:03:20.000,0.0,0.0,55.94,86.0,0.0,1.664
2020-04-23 10:03:21.000,0.0,0.0,55.94,86.0,0.0,1.255
2020-04-23 10:03:22.000,0.0,0.0,55.94,86.0,0.0,1.691
2020-04-23 10:03:23.000,0.0,0.0,55.94,86.0,0.0,1.717
2020-04-23 10:03:24.000,0.0,0.0,55.94,86.0,0.0,1.255
2020-04-23 10:03:25.000,0.0,0.0,55.94,86.0,0.0,1.691
2020-04-23 10:03:26.000,0.0,0.0,55.94,86.0,0.0,1.228
2020-04-23 10:03:27.000,0.0,0.0,55.94,86.0,0.0,1.638
2020-04-23 10:03:28.000,0.0,0.0,55.94,86.0,0.0,1.651
2020-04-23 10:03:29.000,0.0,0.0,55.94,86.0,0.0,1.638
2020-04-23 10:03:30.000,0.0,0.0,55.94,86.0,0.0,1.585
2020-04-23 10:03:31.000,0.0,0.0,55.94,86.0,0.0,1.598
2020-04-23 10:03:32.000,0.0,0.0,55.94,86.0,0.0,1.176
2020-04-23 10:03:33.000,0.0,0.0,55.94,86.0,0.0,1.625
2020-04-23 10:03:34.000,1.21827038,0.3384084388888889,55.94,86.0,0.0,2.985
2020-04-23 10:03:35.000,7.047299859999999,1.6191748555555554,55.94,86.0,0.0,6.631
2020-04-23 10:03:36.000,13.37522474,1.757756911111111,55.94,86.0,0.0,7.886
2020-04-23 10:03:37.000,17.9843745,1.280319377777778,55.94,86.0,0.0,8.652
2020-04-23 10:03:38.000,22.23464144,1.180629705555555,55.94,86.0,0.0,6.591
2020-04-23 10:03:39.000,25.95382618,1.0331068722222216,55.94,86.0,0.0139679616263861,4.227
2020-04-23 10:03:40.000,28.40646034,0.6812872666666667,55.94,86.0,0.0,6.314
2020-04-23 10:03:41.000,30.37468316,0.5467285611111112,55.94,86.0,0.0026587292491172,5.006
2020-04-23 10:03:42.000,31.59295354,0.338408438888889,55.94,86.0,0.0019638632944132,1.347
2020-04-23 10:03:43.000,31.03129388,-0.1560165722222208,55.94,86.0,0.0,0.687
2020-04-23 10:03:44.000,30.39077656,-0.1779214777777795,55.94,86.0,0.0175291175321027,0.687
2020-04-23 10:03:45.000,27.68708536,-0.7510253333333319,55.94,86.0,-0.0261306846260241,0.0
2020-04-23 10:03:46.000,24.6711822,-0.8377508777777782,55.94,86.0,-0.0050592920318468,0.0
2020-04-23 10:03:47.000,21.65688838,-0.8373038388888885,55.94,86.0,0.0109990473066743,0.0
2020-04-23 10:03:48.000,18.2338222,-0.9508517166666676,55.94,86.0,-0.0011867950843936,0.343
2020-04-23 10:03:49.000,14.42129574,-1.0590351277777774,55.94,86.0,0.0,0.581
2020-04-23 10:03:50.000,10.68762694,-1.0371302222222225,55.94,86.0,-0.0163704510261245,0.634
2020-04-23 10:03:51.000,7.87450062,-0.7814239777777776,55.94,86.0,0.0,0.581
2020-04-23 10:03:52.000,3.85919732,-1.1153620277777778,55.94,86.0,-1.155969238045748e-05,1.176
2020-04-23 10:03:53.000,0.74995244,-0.8636791333333333,55.94,86.0,-5.779846190228741e-06,1.783
2020-04-23 10:03:54.000,0.0,-0.2083201222222222,55.94,86.0,0.0,1.862
2020-04-23 10:03:55.000,0.0,0.0,55.94,86.0,0.0,1.836
2020-04-23 10:03:56.000,0.0,0.0,55.94,86.0,0.0,1.294
2020-04-23 10:03:57.000,0.0,0.0,55.94,86.0,0.0,0.977
2020-04-23 10:03:58.000,0.0,0.0,55.94,86.0,0.0,1.149
2020-04-23 10:03:59.000,0.0,0.0,55.94,86.0,0.0,1.149
2020-04-23 10:04:00.000,0.0,0.0,55.94,86.0,0.0,1.057
2020-04-23 10:04:01.000,0.0,0.0,55.94,86.0,1.143125136093906e-05,1.07
2020-04-23 10:04:02.000,0.0,0.0,55.94,86.0,2.2862502721878123e-05,1.347
2020-04-23 10:04:03.000,0.0,0.0,55.94,86.0,3.4293754082817184e-05,1.321
2020-04-23 10:04:04.000,0.0,0.0,55.94,86.0,4.5725005443756245e-05,1.849
2020-04-23 10:04:05.000,0.0,0.0,55.94,86.0,5.7156256804695306e-05,1.862
2020-04-23 10:04:06.000,0.0,0.0,55.94,86.0,6.858750816563437e-05,1.73
2020-04-23 10:04:07.000,0.0,0.0,55.94,86.0,8.001875952657342e-05,1.347
2020-04-23 10:04:08.000,0.0,0.0,55.94,86.0,9.145001088751248e-05,0.951
2020-04-23 10:04:09.000,0.0,0.0,55.94,86.0,0.0001028812622484,1.123
2020-04-23 10:04:10.000,0.3443987599999999,0.0956663222222222,55.94,86.0,0.0001143125136093,1.73
2020-04-23 10:04:11.000,2.57816268,0.6204899777777779,55.94,86.0,0.0001257437649703,1.783
2020-04-23 10:04:12.000,3.98472584,0.3907119888888889,55.94,86.0,0.0001371750163312,1.717
2020-04-23 10:04:13.000,5.17241876,0.3299147,55.94,86.0,0.0001486062676922,1.189
2020-04-23 10:04:14.000,8.62445306,0.9588984166666664,55.94,86.0,0.0001600375190531,3.751
2020-04-23 10:04:15.000,11.43757938,0.7814239777777781,55.94,86.0,0.000171468770414,3.976
2020-04-23 10:04:16.000,12.76528488,0.3688070833333334,55.94,86.0,0.0,2.549
2020-04-23 10:04:17.000,14.37462488,0.4470388888888887,55.94,86.0,-0.0034659810987405,2.668
2020-04-23 10:04:18.000,15.95338742,0.4385451499999999,55.94,86.0,-0.006931962197481,4.438
2020-04-23 10:04:19.000,17.59330488,0.4555326277777789,55.94,86.0,0.0,3.223
2020-04-23 10:04:20.000,17.844361919999997,0.0697380666666642,55.94,86.0,0.0140681456270167,1.625
2020-04-23 10:04:21.000,16.06282254,-0.4948720499999988,55.94,86.0,0.0,0.304
2020-04-23 10:04:22.000,11.5309211,-1.2588615111111112,55.94,86.0,0.0039495615657177,0.542
2020-04-23 10:04:23.000,6.92177134,-1.2803193777777775,55.94,86.0,-0.0111589563779349,0.674
2020-04-23 10:04:24.000,3.32811512,-0.9982378388888892,55.94,86.0,0.0,1.294
2020-04-23 10:04:25.000,0.71937498,-0.7246500388888888,55.94,86.0,0.0,1.664
2020-04-23 10:04:26.000,0.0,-0.1998263833333333,55.94,86.0,0.0,1.334
2020-04-23 10:04:27.000,0.0,0.0,55.94,86.0,0.0,1.849
